amazon_brand,answered_questions,amazons_choice,average_rating,best_seller_category,best_seller_rank,climate_friendly,coupon_percent,department,discount_percent,fakespot_ranking,free_prime_shipping,free_returns,limited_stock,log_unit_price,negative_log_best_seller_rank,new_seller,number_of_ratings,product_department,return_within_days,scaled_relevance_score,search_id,search_rank,ships_from_amazon,small_business,sold_by_amazon,sponsored,standard_shipping_date_range,standard_shipping_expected_date,subscribe_coupon,subscription_available,unit,unit_price,one_star_percent,two_star_percent,three_star_percent,four_star_percent,five_star_percent
FALSE,37,FALSE,4.6,Baby,6,TRUE,0,All Departments,0.18426724137931044,3,TRUE,FALSE,FALSE,-0.07257069283483537,-2.995732273553991,FALSE,9386,beauty,0,0.287037184102201,All Departments-baby shampoo,23,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.93,2,2,5,1,0
FALSE,9,TRUE,4.8,Health & Household,75,TRUE,0,All Departments,0.42049469964664293,3,TRUE,FALSE,FALSE,-0.8675005677047231,-9.2387334464774,FALSE,5326,health_and_beauty,0,0.29467816855459045,All Departments-baby shampoo,24,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.42,1,1,3,6,0
FALSE,8,TRUE,4.7,Baby,32,FALSE,0,All Departments,0.3422370617696158,3,TRUE,FALSE,FALSE,-0.8209805520698302,-7.109062135687172,FALSE,4703,health_and_beauty,0,0.3351290430223756,All Departments-baby shampoo,25,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.44,2,1,4,0,3
FALSE,0,FALSE,4.4,Baby,45,FALSE,0,All Departments,0.219959266802444,4,TRUE,TRUE,FALSE,-0.3285040669720361,-8.693161274238017,FALSE,416,beauty,30,0.21967149101868916,All Departments-baby shampoo,26,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.72,8,3,7,8,4
FALSE,6,TRUE,4.6,Health & Household,68,TRUE,0,All Departments,0,4,TRUE,FALSE,TRUE,-0.527632742082372,-9.021235862885396,FALSE,1151,health_and_beauty,0,0.35596534868266355,All Departments-baby shampoo,27,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Fl Oz,0.59,4,1,4,0,1
FALSE,35,FALSE,4.7,Baby,4,TRUE,0,All Departments,0,3,TRUE,FALSE,FALSE,0.09531017980432493,-2.995732273553991,FALSE,13435,beauty,0,0.2650935914194217,All Departments-baby shampoo,28,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,1.1,1,1,4,0,4
FALSE,15,TRUE,4.7,Baby,23,FALSE,0,All Departments,0.10354223433242504,2,TRUE,TRUE,FALSE,-0.579818495252942,-5.963579343618446,TRUE,3069,beauty,30,0.3617007132892612,All Departments-baby shampoo,29,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,TRUE,TRUE,Ounce,0.56,2,2,3,9,5
FALSE,5,TRUE,4.8,Health & Household,67,TRUE,0,All Departments,0.32146294513955725,2,TRUE,TRUE,FALSE,2.340843805111136,-9.006386515055114,FALSE,2132,health_and_beauty,30,0.29909705839966105,All Departments-baby shampoo,30,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,TRUE,TRUE,Fl Oz,10.39,1,1,2,6,0
FALSE,15,TRUE,4.8,Health & Household,83,TRUE,0,All Departments,0.3394077448747153,2,TRUE,FALSE,FALSE,-0.31471074483970024,-9.417191926513414,TRUE,3260,health_and_beauty,0,0.3377159310144305,All Departments-baby shampoo,31,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,TRUE,TRUE,Fl Oz,0.73,1,1,3,0,5
FALSE,43,TRUE,4.7,Baby,14,FALSE,0,All Departments,0.11371237458193974,2,TRUE,FALSE,FALSE,0.11332868530700327,-5.14166355650266,FALSE,9722,beauty,0,0.3569050843718697,All Departments-baby shampoo,32,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Ounce,1.12,2,1,4,9,5
FALSE,12,FALSE,4.8,Health & Household,49,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,-0.6539264674066639,-8.268988209506656,FALSE,5822,health_and_beauty,0,0.3590313570539327,All Departments-baby shampoo,33,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.52,1,1,3,9,6
FALSE,0,FALSE,4.4,Health & Household,65,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,-0.35667494393873245,-8.933664178700935,FALSE,122,health_and_beauty,30,0.10613605250944921,All Departments-baby shampoo,34,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.7,6,3,8,8,5
FALSE,0,TRUE,4.5,Health & Household,56,TRUE,0,All Departments,0.06079027355623105,4,TRUE,TRUE,FALSE,-0.4155154439616658,-8.756210091886738,FALSE,1003,health_and_beauty,30,0.14796535349224504,All Departments-baby shampoo,35,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.66,5,2,4,0,8
FALSE,7,FALSE,4.7,Beauty & Personal Care,37,FALSE,0,All Departments,0.30955993930197284,4,TRUE,FALSE,FALSE,-1.1394342831883648,-8.66406026722579,FALSE,1557,beauty,0,0.3032870485841331,All Departments-baby shampoo,36,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.32,1,2,5,2,0
FALSE,14,FALSE,4.8,Baby,25,FALSE,0,All Departments,0.33975346687211094,2,TRUE,FALSE,FALSE,2.563409711275944,-6.220590170099739,FALSE,8540,baby_product,0,0.2848374945694188,All Departments-baby shampoo,37,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,TRUE,TRUE,Purchase,12.98,1,0,2,6,0
FALSE,8,TRUE,4.8,Health & Household,54,FALSE,0,All Departments,0.44526315789473686,2,TRUE,FALSE,FALSE,-1.0498221244986778,-8.644002038279933,FALSE,9978,health_and_beauty,0,-0.36526821569422613,All Departments-baby shampoo,38,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.35,1,1,2,7,8
FALSE,15,TRUE,4.8,Beauty & Personal Care,32,FALSE,0,All Departments,0.0854526958290946,2,TRUE,FALSE,FALSE,-0.4942963218147801,-8.141481041457421,FALSE,3380,beauty,0,0.2610162407867381,All Departments-baby shampoo,39,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.61,2,0,2,8,8
FALSE,32,FALSE,4.6,Unique Finds,3,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,-0.2744368457017603,-4.718498871295094,FALSE,4145,beauty,30,0.376446839754818,All Departments-baby shampoo,40,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.76,4,2,5,1,8
FALSE,106,FALSE,4.6,Baby,18,FALSE,0,All Departments,0,1,TRUE,FALSE,FALSE,-0.3011050927839216,-5.680172609017068,FALSE,14838,health_and_beauty,0,0.3359503060401472,All Departments-baby shampoo,41,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Ounce,0.74,3,2,4,9,2
FALSE,0,TRUE,4.8,Baby,42,TRUE,0,All Departments,0.3506743737957611,4,TRUE,FALSE,FALSE,-0.5447271754416722,-7.73718007783463,TRUE,1381,health_and_beauty,0,0.32984504119115865,All Departments-baby shampoo,42,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,TRUE,TRUE,Fl Oz,0.58,1,1,2,8,7
FALSE,0,FALSE,4.6,Baby,38,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,-0.18632957819149348,-7.554858521040676,FALSE,2094,beauty,30,0.2678890637243419,All Departments-baby shampoo,43,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.83,2,2,5,2,9
FALSE,27,FALSE,4.7,Baby,30,TRUE,0,All Departments,0,3,TRUE,TRUE,FALSE,0.058268908123975824,-6.925595197110468,FALSE,1938,health_and_beauty,30,0.24819383695208186,All Departments-baby shampoo,44,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,1.06,3,1,4,8,4
FALSE,4,TRUE,4.7,Health & Household,71,FALSE,0,All Departments,0.3422370617696158,2,TRUE,FALSE,FALSE,-0.8209805520698302,-9.103423089630105,TRUE,4157,health_and_beauty,0,0.3215147429102356,All Departments-baby shampoo,45,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.44,2,1,5,1,2
FALSE,34,TRUE,4.7,Baby,33,FALSE,0,All Departments,0.08887580929958809,2,TRUE,TRUE,FALSE,0.058268908123975824,-7.202661196523238,TRUE,2757,health_and_beauty,30,0.3102594368398356,All Departments-baby shampoo,46,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,1.06,4,1,4,9,3
FALSE,33,FALSE,4.8,Baby,19,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,-0.7985076962177716,-5.762051382780177,FALSE,7918,beauty,30,0.36315396464938843,All Departments-baby shampoo,47,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,0.45,2,1,3,9,7
FALSE,3,TRUE,4.6,Baby,40,FALSE,0,All Departments,0,4,TRUE,TRUE,FALSE,1.3862943611198906,-7.736307096548285,TRUE,580,beauty,30,0.3480769595004532,All Departments-baby shampoo,48,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,4,6,1,4,7,2
FALSE,17,FALSE,4.7,Baby,34,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,0.09531017980432493,-7.233455418621439,FALSE,4560,health_and_beauty,0,0.16311959719097804,All Departments-baby shampoo,49,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,1.1,2,2,4,1,1
FALSE,10,TRUE,4.8,Baby,43,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,0,-7.8252452914317745,TRUE,1477,prestige_beauty,30,0.37805698191922193,All Departments-baby shampoo,50,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,Fl Oz,1,1,1,2,6,9
FALSE,18,FALSE,4.8,Baby,37,FALSE,0,All Departments,0,4,TRUE,TRUE,FALSE,-0.5108256237659907,-7.475339236566737,TRUE,3584,beauty,30,0.2881440688405789,All Departments-baby shampoo,51,TRUE,TRUE,TRUE,FALSE,0,2023-05-22,TRUE,TRUE,Ounce,0.6,2,1,3,8,6
FALSE,0,FALSE,4.6,Books,8,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,5.521060837840906,-10.582459740914768,TRUE,1543,book,30,1.1265095922726953,All Departments-chemistry textbook,1,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,249.9,4,1,5,1,8
FALSE,0,FALSE,4.5,Books,6,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,2.9279886214674717,-10.057238152342046,TRUE,253,book,30,0.6601999506537928,All Departments-chemistry textbook,2,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,18.69,3,3,8,5,1
FALSE,0,FALSE,4.5,Books,19,FALSE,0,All Departments,0,2,TRUE,FALSE,TRUE,4.54382655574704,-11.781095917778995,TRUE,286,book,30,1.111127052339534,All Departments-chemistry textbook,3,FALSE,FALSE,FALSE,FALSE,0,2023-05-25,FALSE,FALSE,Purchase,94.05,6,3,7,9,6
FALSE,0,FALSE,4.6,Books,18,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,5.247024072160486,-11.761689978312898,FALSE,462,book,30,0.42982249936415273,All Departments-chemistry textbook,4,TRUE,FALSE,FALSE,FALSE,6,2023-05-31,FALSE,FALSE,Purchase,190,4,2,5,3,6
FALSE,0,FALSE,4.6,Books,7,FALSE,0,All Departments,0,1,TRUE,TRUE,TRUE,4.506233438128068,-10.348301570708204,TRUE,216,book,30,0.691793936936044,All Departments-chemistry textbook,5,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,90.58,3,1,5,0,0
FALSE,0,FALSE,4.5,Books,11,FALSE,0,All Departments,0,1,TRUE,TRUE,TRUE,5.66988092298052,-10.974557338197837,TRUE,949,book,30,0.6917229337900059,All Departments-chemistry textbook,6,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,290,5,3,6,3,3
FALSE,0,FALSE,4.8,Books,21,FALSE,0,All Departments,0,1,TRUE,TRUE,TRUE,4.07753744390572,-12.423065318919862,TRUE,121,book,30,0.9840728561951174,All Departments-chemistry textbook,7,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,59,1,0,2,1,6
FALSE,0,FALSE,4.5,Books,12,FALSE,0,All Departments,0,1,TRUE,FALSE,TRUE,5.4116460518550396,-10.987442951860604,TRUE,1118,book,30,1.0495433888197894,All Departments-chemistry textbook,8,FALSE,FALSE,FALSE,FALSE,3,2023-05-21,FALSE,FALSE,Purchase,224,5,2,6,2,4
FALSE,0,FALSE,4.5,Books,4,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,2.4414770918606643,-9.315150736328528,FALSE,2250,book,30,0.9812166389890542,All Departments-chemistry textbook,9,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,11.49,3,2,7,7,1
FALSE,0,FALSE,4.5,Books,16,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,3.218475744846861,-11.504852969879343,TRUE,782,book,30,0.10874204899689675,All Departments-chemistry textbook,10,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,24.99,5,3,6,2,3
FALSE,0,FALSE,4.5,Books,24,FALSE,0,All Departments,0,2,TRUE,TRUE,TRUE,5.652454091933764,-12.794750579800391,TRUE,564,book,30,0.943732609858553,All Departments-chemistry textbook,11,TRUE,FALSE,TRUE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,284.99,5,3,6,1,5
FALSE,0,FALSE,4,Books,25,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,3.5539184686798193,-13.233622064599906,TRUE,63,book,30,0.2755539840814863,All Departments-chemistry textbook,12,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,34.95,9,0,7,0,4
FALSE,0,FALSE,4.6,Books,22,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,3.2577118486533987,-12.594032086308651,TRUE,295,book,30,0.9967367600890428,All Departments-chemistry textbook,13,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,25.99,2,1,6,1,9
FALSE,0,FALSE,4.7,Books,15,FALSE,0,All Departments,0,1,TRUE,TRUE,TRUE,4.5209186335405,-11.458638219496402,TRUE,615,book,30,1.1787387421584696,All Departments-chemistry textbook,14,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,91.92,3,2,4,0,1
FALSE,0,FALSE,4.4,Books,20,FALSE,0,All Departments,0,1,TRUE,TRUE,TRUE,5.669846439627355,-12.204761786730073,TRUE,187,book,30,0.7964917968971995,All Departments-chemistry textbook,15,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,289.99,9,1,5,2,2
FALSE,0,FALSE,4.6,Books,2,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,1.9387416595767009,-8.584851839890053,TRUE,2573,book,30,0.7052710581654703,All Departments-chemistry textbook,16,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,6.95,2,1,5,2,9
FALSE,0,FALSE,4.5,Books,9,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,5.474998043451905,-10.843904883186518,TRUE,618,book,30,0.9547419191935294,All Departments-chemistry textbook,17,TRUE,FALSE,FALSE,FALSE,4,2023-05-24,FALSE,FALSE,Purchase,238.65,5,1,5,4,5
FALSE,0,FALSE,4.7,Books,5,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,4.261975403606051,-9.458917724547202,TRUE,1215,book,30,1.0676051409490606,All Departments-chemistry textbook,18,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,70.95,2,1,4,0,3
FALSE,0,FALSE,4.6,Books,23,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,5.425214299736387,-12.781449290355612,TRUE,624,book,30,1.1165104183467929,All Departments-chemistry textbook,19,FALSE,FALSE,FALSE,FALSE,1,2023-05-25,FALSE,FALSE,Purchase,227.06,5,2,5,9,9
FALSE,0,FALSE,4.4,Books,13,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,5.081342251254203,-11.100783113608738,TRUE,343,book,30,1.0499378283931056,All Departments-chemistry textbook,20,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,160.99,6,3,7,2,2
FALSE,0,FALSE,4.5,Books,10,FALSE,0,All Departments,0,2,TRUE,FALSE,TRUE,4.303794786404308,-10.965695159310437,FALSE,248,book,30,0.9029599080999439,All Departments-chemistry textbook,21,FALSE,FALSE,FALSE,FALSE,1,2023-05-25,FALSE,FALSE,Purchase,73.98,4,3,5,1,7
FALSE,0,FALSE,4.6,Books,26,FALSE,0,All Departments,0,1,TRUE,FALSE,TRUE,4.451202822690664,-13.326976292099104,FALSE,113,book,30,0.8972201183680973,All Departments-chemistry textbook,22,FALSE,FALSE,FALSE,FALSE,1,2023-05-25,FALSE,FALSE,Purchase,85.73,3,2,5,1,9
FALSE,24,FALSE,3.8,Computers & Accessories,29,TRUE,0,All Departments,0,4,TRUE,TRUE,TRUE,7.9480213898743814,-9.524932109734822,TRUE,44,pc,30,0.6597232439792596,All Departments-dell laptop,1,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,2829.97,1,9,0,4,6
FALSE,37,FALSE,4,Computers & Accessories,23,TRUE,0,All Departments,0.15792243883953005,1,TRUE,TRUE,FALSE,6.163272697885032,-8.462103225098277,TRUE,47,pc,30,0.632688544697701,All Departments-dell laptop,2,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,474.98,2,5,0,4,9
FALSE,42,FALSE,4.1,Computers & Accessories,1,FALSE,0,All Departments,0,1,TRUE,FALSE,FALSE,5.953243334287785,-5.556828061699537,FALSE,201,pc,30,0.5846007086186618,All Departments-dell laptop,3,FALSE,FALSE,FALSE,FALSE,2,2023-05-23,FALSE,FALSE,Purchase,385,1,4,9,3,3
FALSE,50,FALSE,4.3,Computers & Accessories,3,FALSE,0,All Departments,0,2,TRUE,FALSE,TRUE,6.3784261836515865,-6.194405391104672,FALSE,285,pc,30,0.5164537797866745,All Departments-dell laptop,4,FALSE,FALSE,FALSE,FALSE,0,2023-05-25,FALSE,FALSE,Purchase,589,0,2,4,5,9
FALSE,15,FALSE,4.2,Computers & Accessories,16,FALSE,0,All Departments,0,2,TRUE,TRUE,TRUE,6.282266746896006,-7.873978379604501,TRUE,72,pc,30,0.5450871561354016,All Departments-dell laptop,5,TRUE,FALSE,FALSE,FALSE,0,2023-05-24,FALSE,FALSE,Purchase,535,1,1,7,5,6
FALSE,16,FALSE,4.4,Computers & Accessories,8,FALSE,0,All Departments,0,2,TRUE,FALSE,TRUE,6.42089029266099,-7.064759027791802,TRUE,53,pc,30,0.5905533066465656,All Departments-dell laptop,6,FALSE,FALSE,FALSE,FALSE,3,2023-05-21,FALSE,FALSE,Purchase,614.55,6,4,0,9,2
FALSE,4,FALSE,4.8,Computers & Accessories,22,FALSE,0,All Departments,0,1,TRUE,FALSE,FALSE,6.492239835020471,-8.449342524508063,TRUE,17,pc,30,0.5477368004491671,All Departments-dell laptop,7,FALSE,FALSE,FALSE,FALSE,0,2023-05-19,FALSE,FALSE,Purchase,660,0,0,0,6,4
FALSE,59,FALSE,4.3,Computers & Accessories,9,FALSE,0,All Departments,0.40387722132471726,1,TRUE,TRUE,TRUE,6.428105272684596,-7.1204443723924875,TRUE,313,pc,30,0.5336126052231277,All Departments-dell laptop,8,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,619,8,4,6,7,5
FALSE,14,FALSE,4.4,Computers & Accessories,11,FALSE,0,All Departments,0,1,TRUE,FALSE,TRUE,6.173765270351586,-7.419979923661835,TRUE,117,pc,30,0.495783215181161,All Departments-dell laptop,9,FALSE,FALSE,FALSE,FALSE,2,2023-05-23,FALSE,FALSE,Purchase,479.99,8,3,3,4,2
FALSE,46,FALSE,4.1,Computers & Accessories,17,TRUE,0,All Departments,0,3,TRUE,FALSE,TRUE,6.736966958001855,-7.91862865334224,TRUE,109,pc,30,0.6371100493895095,All Departments-dell laptop,10,FALSE,FALSE,FALSE,FALSE,4,2023-05-21,FALSE,FALSE,Purchase,843,9,8,9,4,0
FALSE,69,FALSE,4.2,Computers & Accessories,31,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,7.089376590661699,-10.07651606241849,TRUE,103,pc,30,0.5906391943048043,All Departments-dell laptop,11,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,1199.16,9,6,5,2,8
FALSE,47,FALSE,4.1,Computers & Accessories,18,TRUE,0,All Departments,0.0909198349060892,4,TRUE,TRUE,FALSE,7.003047276802989,-8.179199798423086,TRUE,142,pc,30,0.6663874826039982,All Departments-dell laptop,12,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,1099.98,3,5,6,4,2
FALSE,289,FALSE,4.3,Appliances,2,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,5.7037491407673,-3.091042453358316,TRUE,2073,major_appliances,30,-0.5117448899819296,All Departments-dishwasher,1,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,299.99,8,2,5,3,0
FALSE,289,FALSE,4.3,Appliances,1,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,5.7037491407673,-3.091042453358316,TRUE,2073,major_appliances,30,-0.5117448899819296,All Departments-dishwasher,2,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,299.99,8,2,5,3,0
FALSE,155,FALSE,4.3,Appliances,3,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,5.669846439627355,-4.343805421853684,TRUE,1078,major_appliances,30,-0.4991254384825491,All Departments-dishwasher,3,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,289.99,8,3,4,5,0
FALSE,80,TRUE,4.1,Appliances,8,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,6.312931914477889,-5.961005339623274,TRUE,391,major_appliances,30,-0.5437959715881792,All Departments-dishwasher,4,TRUE,TRUE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,551.66,2,3,7,0,8
FALSE,243,FALSE,4.5,Appliances,6,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,5.676753802268282,-5.44673737166631,TRUE,1987,major_appliances,30,-0.5306856328992638,All Departments-dishwasher,5,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,292,6,3,4,2,6
FALSE,26,FALSE,4.3,Appliances,7,FALSE,0,All Departments,0,4,TRUE,FALSE,FALSE,6.204699166712067,-5.902633333401366,TRUE,109,major_appliances,30,-0.5126686348776227,All Departments-dishwasher,6,TRUE,TRUE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,495.07,5,5,1,4,5
FALSE,18,FALSE,4.2,Appliances,16,FALSE,0,All Departments,0,1,TRUE,FALSE,FALSE,6.395678873314494,-7.510977752014095,TRUE,24,major_appliances,30,-0.5439346590363187,All Departments-dishwasher,7,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,599.25,4,0,8,9,9
FALSE,11,FALSE,3.4,Appliances,15,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,6.437751649736401,-7.31986492980897,TRUE,43,major_appliances,30,-0.547894944991965,All Departments-dishwasher,8,TRUE,TRUE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,625,7,4,1,0,8
FALSE,19,TRUE,4.2,Appliances,13,FALSE,0,All Departments,0,1,TRUE,FALSE,FALSE,6.042228951657957,-7.063903961472068,FALSE,108,major_appliances,30,-0.5366276709691875,All Departments-dishwasher,9,TRUE,TRUE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,420.83,8,5,7,0,1
FALSE,18,FALSE,4.2,Appliances,17,FALSE,0,All Departments,0,1,TRUE,FALSE,FALSE,6.395678873314494,-7.510977752014095,FALSE,24,major_appliances,30,-0.5439346590363187,All Departments-dishwasher,10,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,599.25,4,0,8,9,9
FALSE,18,TRUE,4.5,Health & Household,30,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,-1.1394342831883648,-7.329093736246592,FALSE,790,health_and_beauty,30,-0.5017915764449694,All Departments-dishwasher,11,TRUE,TRUE,FALSE,TRUE,0,2023-05-22,FALSE,TRUE,Count,0.32,4,3,6,2,6
FALSE,429,FALSE,4.4,Appliances,5,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,5.940144936584692,-5.420534999272286,TRUE,3243,major_appliances,30,-0.53052421639871,All Departments-dishwasher,12,TRUE,TRUE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,379.99,9,2,5,2,3
FALSE,0,TRUE,4.5,Appliances,4,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,5.7037491407673,-5.278114659230517,FALSE,2996,kitchen,30,-0.49435263918860045,All Departments-dishwasher,13,TRUE,TRUE,TRUE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,299.99,6,2,5,4,3
FALSE,30,TRUE,4.3,Appliances,9,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,6.618738983517219,-6.336825731146441,FALSE,109,major_appliances,30,-0.5077710269374514,All Departments-dishwasher,14,TRUE,FALSE,TRUE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,749,9,2,6,8,6
FALSE,225,FALSE,4.8,Health & Household,4,FALSE,0,All Departments,0.05265797392176515,4,TRUE,TRUE,FALSE,-1.1394342831883648,-4.0943445622221,FALSE,56072,health_and_beauty,30,-0.5116055991076196,All Departments-dishwasher,15,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,TRUE,Count,0.32,1,0,2,9,9
FALSE,30,FALSE,4.3,Appliances,10,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,6.543911845564792,-6.336825731146441,FALSE,109,major_appliances,30,-0.5107035775540569,All Departments-dishwasher,16,TRUE,FALSE,TRUE,TRUE,0,2023-05-23,FALSE,FALSE,Purchase,695,9,2,6,8,6
TRUE,0,TRUE,4.3,Pet Supplies,34,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,1.091923300517313,-6.049733455231958,FALSE,9827,pet_products,0,-0.19955562252088577,All Departments-dog food,1,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,TRUE,lb,2.98,7,3,9,6,5
FALSE,0,FALSE,4.7,Pet Supplies,2,FALSE,0,All Departments,0.10787934749153572,3,TRUE,FALSE,FALSE,0.7747271675523681,-1.9459101490553132,TRUE,38712,pet_products,0,-0.21531128096934618,All Departments-dog food,2,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,TRUE,lb,2.17,3,1,4,1,1
